"Step"," PPO (default), levels 1-10, aai_timescale=300, 5M time steps - rollout/ep_rew_mean"," PPO (default), levels 1-10, aai_timescale=300, 5M time steps - rollout/ep_rew_mean__MIN"," PPO (default), levels 1-10, aai_timescale=300, 5M time steps - rollout/ep_rew_mean__MAX","PPO (default), levels 1-10, aai_timescale=300, 2M time steps - rollout/ep_rew_mean","PPO (default), levels 1-10, aai_timescale=300, 2M time steps - rollout/ep_rew_mean__MIN","PPO (default), levels 1-10, aai_timescale=300, 2M time steps - rollout/ep_rew_mean__MAX","PPO (default), levels 1-9, aai_timescale=300, 2M time steps - rollout/ep_rew_mean","PPO (default), levels 1-9, aai_timescale=300, 2M time steps - rollout/ep_rew_mean__MIN","PPO (default), levels 1-9, aai_timescale=300, 2M time steps - rollout/ep_rew_mean__MAX","PPO (default), levels 1-8, aai_timescale=300, 2M time steps - rollout/ep_rew_mean","PPO (default), levels 1-8, aai_timescale=300, 2M time steps - rollout/ep_rew_mean__MIN","PPO (default), levels 1-8, aai_timescale=300, 2M time steps - rollout/ep_rew_mean__MAX","PPO (default), levels 1-7, aai_timescale=300, 2M time steps - rollout/ep_rew_mean","PPO (default), levels 1-7, aai_timescale=300, 2M time steps - rollout/ep_rew_mean__MIN","PPO (default), levels 1-7, aai_timescale=300, 2M time steps - rollout/ep_rew_mean__MAX","PPO (default), levels 1-6, aai_timescale=300, 2M time steps - rollout/ep_rew_mean","PPO (default), levels 1-6, aai_timescale=300, 2M time steps - rollout/ep_rew_mean__MIN","PPO (default), levels 1-6, aai_timescale=300, 2M time steps - rollout/ep_rew_mean__MAX","PPO (default), levels 1-5, aai_timescale=300, 2M time steps - rollout/ep_rew_mean","PPO (default), levels 1-5, aai_timescale=300, 2M time steps - rollout/ep_rew_mean__MIN","PPO (default), levels 1-5, aai_timescale=300, 2M time steps - rollout/ep_rew_mean__MAX","PPO (default), levels 1-4, aai_timescale=300, 2M time steps - rollout/ep_rew_mean","PPO (default), levels 1-4, aai_timescale=300, 2M time steps - rollout/ep_rew_mean__MIN","PPO (default), levels 1-4, aai_timescale=300, 2M time steps - rollout/ep_rew_mean__MAX","PPO (default), levels 1-3, aai_timescale=300, 2M time steps - rollout/ep_rew_mean","PPO (default), levels 1-3, aai_timescale=300, 2M time steps - rollout/ep_rew_mean__MIN","PPO (default), levels 1-3, aai_timescale=300, 2M time steps - rollout/ep_rew_mean__MAX","PPO (default), levels 1-2, aai_timescale=300, 2M time steps - rollout/ep_rew_mean","PPO (default), levels 1-2, aai_timescale=300, 2M time steps - rollout/ep_rew_mean__MIN","PPO (default), levels 1-2, aai_timescale=300, 2M time steps - rollout/ep_rew_mean__MAX","PPO (default), level 1, aai_timescale=300, 2M time steps - rollout/ep_rew_mean","PPO (default), level 1, aai_timescale=300, 2M time steps - rollout/ep_rew_mean__MIN","PPO (default), level 1, aai_timescale=300, 2M time steps - rollout/ep_rew_mean__MAX"
"273","-0.9584019780158997","-0.9584019780158997","-0.9584019780158997","-1.0218119621276855","-1.0218119621276855","-1.0218119621276855","-0.4260619878768921","-0.4260619878768921","-0.4260619878768921","-0.8017320036888123","-0.8017320036888123","-0.8017320036888123","-0.7574740052223206","-0.7574740052223206","-0.7574740052223206","-0.8478559851646423","-0.8478559851646423","-0.8478559851646423","-0.498306006193161","-0.498306006193161","-0.498306006193161","-0.044241998344659805","-0.044241998344659805","-0.044241998344659805","0.29437604546546936","0.29437604546546936","0.29437604546546936","1.7228540182113647","1.7228540182113647","1.7228540182113647","1.6131200790405273","1.6131200790405273","1.6131200790405273"
"274","-0.9583979845046997","-0.9583979845046997","-0.9583979845046997","-1.0218199491500854","-1.0218199491500854","-1.0218199491500854","-0.45613598823547363","-0.45613598823547363","-0.45613598823547363","-0.8017320036888123","-0.8017320036888123","-0.8017320036888123","-0.7574700117111206","-0.7574700117111206","-0.7574700117111206","-0.8866819739341736","-0.8866819739341736","-0.8866819739341736","-0.48454800248146057","-0.48454800248146057","-0.48454800248146057","-0.08366800099611282","-0.08366800099611282","-0.08366800099611282","0.2367580384016037","0.2367580384016037","0.2367580384016037","2.188538074493408","2.188538074493408","2.188538074493408","1.6131200790405273","1.6131200790405273","1.6131200790405273"
"275","-0.9583899974822998","-0.9583899974822998","-0.9583899974822998","-1.0218160152435303","-1.0218160152435303","-1.0218160152435303","-0.5249680280685425","-0.5249680280685425","-0.5249680280685425","-0.8017320036888123","-0.8017320036888123","-0.8017320036888123","-0.7574819922447205","-0.7574819922447205","-0.7574819922447205","-0.8866819739341736","-0.8866819739341736","-0.8866819739341736","-0.48454800248146057","-0.48454800248146057","-0.48454800248146057","-0.120899997651577","-0.120899997651577","-0.120899997651577","0.2564760446548462","0.2564760446548462","0.2564760446548462","2.1071619987487793","2.1071619987487793","2.1071619987487793","1.9347240924835205","1.9347240924835205","1.9347240924835205"
"276","-0.9564359784126282","-0.9564359784126282","-0.9564359784126282","-1.013998031616211","-1.013998031616211","-1.013998031616211","-0.5234079957008362","-0.5234079957008362","-0.5234079957008362","-0.8848559856414795","-0.8848559856414795","-0.8848559856414795","-0.7864360213279724","-0.7864360213279724","-0.7864360213279724","-0.9064760208129883","-0.9064760208129883","-0.9064760208129883","-0.5034880042076111","-0.5034880042076111","-0.5034880042076111","-0.18551599979400635","-0.18551599979400635","-0.18551599979400635","0.45696204900741577","0.45696204900741577","0.45696204900741577","1.9531760215759277","1.9531760215759277","1.9531760215759277","1.9155601263046265","1.9155601263046265","1.9155601263046265"
"277","-0.9564359784126282","-0.9564359784126282","-0.9564359784126282","-1.0140019655227661","-1.0140019655227661","-1.0140019655227661","-0.5252079963684082","-0.5252079963684082","-0.5252079963684082","-0.9162179827690125","-0.9162179827690125","-0.9162179827690125","-0.7864320278167725","-0.7864320278167725","-0.7864320278167725","-0.9064760208129883","-0.9064760208129883","-0.9064760208129883","-0.502295970916748","-0.502295970916748","-0.502295970916748","-0.13986200094223022","-0.13986200094223022","-0.13986200094223022","0.4569660425186157","0.4569660425186157","0.4569660425186157","1.9615280628204346","1.9615280628204346","1.9615280628204346","1.7293840646743774","1.7293840646743774","1.7293840646743774"
"278","-0.9564319849014282","-0.9564319849014282","-0.9564319849014282","-1.0140019655227661","-1.0140019655227661","-1.0140019655227661","-0.5252000093460083","-0.5252000093460083","-0.5252000093460083","-0.8886280059814453","-0.8886280059814453","-0.8886280059814453","-0.7864320278167725","-0.7864320278167725","-0.7864320278167725","-0.9064679741859436","-0.9064679741859436","-0.9064679741859436","-0.5023040175437927","-0.5023040175437927","-0.5023040175437927","-0.13431599736213684","-0.13431599736213684","-0.13431599736213684","0.36257004737854004","0.36257004737854004","0.36257004737854004","1.9848240613937378","1.9848240613937378","1.9848240613937378","1.7293840646743774","1.7293840646743774","1.7293840646743774"
"279","-0.9564319849014282","-0.9564319849014282","-0.9564319849014282","-1.0305739641189575","-1.0305739641189575","-1.0305739641189575","-0.5869939923286438","-0.5869939923286438","-0.5869939923286438","-0.9064300060272217","-0.9064300060272217","-0.9064300060272217","-0.7864199876785278","-0.7864199876785278","-0.7864199876785278","-0.9064679741859436","-0.9064679741859436","-0.9064679741859436","-0.5402560234069824","-0.5402560234069824","-0.5402560234069824","-0.09981799870729446","-0.09981799870729446","-0.09981799870729446","0.34900805354118347","0.34900805354118347","0.34900805354118347","1.965320110321045","1.965320110321045","1.965320110321045","1.7293840646743774","1.7293840646743774","1.7293840646743774"
"280","-0.9564359784126282","-0.9564359784126282","-0.9564359784126282","-1.0272300243377686","-1.0272300243377686","-1.0272300243377686","-0.587302029132843","-0.587302029132843","-0.587302029132843","-0.9064339995384216","-0.9064339995384216","-0.9064339995384216","-0.7864320278167725","-0.7864320278167725","-0.7864320278167725","-0.9064720273017883","-0.9064720273017883","-0.9064720273017883","-0.5860580205917358","-0.5860580205917358","-0.5860580205917358","-0.040511999279260635","-0.040511999279260635","-0.040511999279260635","0.375292032957077","0.375292032957077","0.375292032957077","1.965320110321045","1.965320110321045","1.965320110321045","1.7293840646743774","1.7293840646743774","1.7293840646743774"
"281","-0.9564440250396729","-0.9564440250396729","-0.9564440250396729","-1.0272339582443237","-1.0272339582443237","-1.0272339582443237","-0.587302029132843","-0.587302029132843","-0.587302029132843","-0.8887280225753784","-0.8887280225753784","-0.8887280225753784","-0.7878640294075012","-0.7878640294075012","-0.7878640294075012","-0.9064760208129883","-0.9064760208129883","-0.9064760208129883","-0.5630859732627869","-0.5630859732627869","-0.5630859732627869","-0.0038240000139921904","-0.0038240000139921904","-0.0038240000139921904","0.375292032957077","0.375292032957077","0.375292032957077","2.3024260997772217","2.3024260997772217","2.3024260997772217","2.072622060775757","2.072622060775757","2.072622060775757"
"282","-0.9564480185508728","-0.9564480185508728","-0.9564480185508728","-1.0272419452667236","-1.0272419452667236","-1.0272419452667236","-0.5109720230102539","-0.5109720230102539","-0.5109720230102539","-0.8887320160865784","-0.8887320160865784","-0.8887320160865784","-0.7878599762916565","-0.7878599762916565","-0.7878599762916565","-0.9064880013465881","-0.9064880013465881","-0.9064880013465881","-0.5630859732627869","-0.5630859732627869","-0.5630859732627869","0.10935000330209732","0.10935000330209732","0.10935000330209732","0.375292032957077","0.375292032957077","0.375292032957077","2.332712173461914","2.332712173461914","2.332712173461914","1.6925121545791626","1.6925121545791626","1.6925121545791626"
"283","-0.9542700052261353","-0.9542700052261353","-0.9542700052261353","-1.0272459983825684","-1.0272459983825684","-1.0272459983825684","-0.5109639763832092","-0.5109639763832092","-0.5109639763832092","-0.9456660151481628","-0.9456660151481628","-0.9456660151481628","-0.7878479957580566","-0.7878479957580566","-0.7878479957580566","-0.8677819967269897","-0.8677819967269897","-0.8677819967269897","-0.4200799763202667","-0.4200799763202667","-0.4200799763202667","0.12301799654960632","0.12301799654960632","0.12301799654960632","0.6741360425949097","0.6741360425949097","0.6741360425949097","1.9140760898590088","1.9140760898590088","1.9140760898590088","1.6539660692214966","1.6539660692214966","1.6539660692214966"
"284","-0.9807040095329285","-0.9807040095329285","-0.9807040095329285","-1.0278240442276","-1.0278240442276","-1.0278240442276","-0.5109639763832092","-0.5109639763832092","-0.5109639763832092","-0.9536960124969482","-0.9536960124969482","-0.9536960124969482","-0.7936040163040161","-0.7936040163040161","-0.7936040163040161","-0.828544020652771","-0.828544020652771","-0.828544020652771","-0.4200759828090668","-0.4200759828090668","-0.4200759828090668","0.043379999697208405","0.043379999697208405","0.043379999697208405","0.378106027841568","0.378106027841568","0.378106027841568","2.0518240928649902","2.0518240928649902","2.0518240928649902","1.6835300922393799","1.6835300922393799","1.6835300922393799"
"285","-0.9608579874038696","-0.9608579874038696","-0.9608579874038696","-1.0278160572052002","-1.0278160572052002","-1.0278160572052002","-0.5001459717750549","-0.5001459717750549","-0.5001459717750549","-0.9537000060081482","-0.9537000060081482","-0.9537000060081482","-0.7936040163040161","-0.7936040163040161","-0.7936040163040161","-0.7957000136375427","-0.7957000136375427","-0.7957000136375427","-0.40663400292396545","-0.40663400292396545","-0.40663400292396545","0.01717199943959713","0.01717199943959713","0.01717199943959713","0.3494020402431488","0.3494020402431488","0.3494020402431488","2.035115957260132","2.035115957260132","2.035115957260132","1.6835300922393799","1.6835300922393799","1.6835300922393799"
"286","-0.9608500003814697","-0.9608500003814697","-0.9608500003814697","-1.0278160572052002","-1.0278160572052002","-1.0278160572052002","-0.5102480053901672","-0.5102480053901672","-0.5102480053901672","-0.9450380206108093","-0.9450380206108093","-0.9450380206108093","-0.8132820129394531","-0.8132820129394531","-0.8132820129394531","-0.7645919919013977","-0.7645919919013977","-0.7645919919013977","-0.40662598609924316","-0.40662598609924316","-0.40662598609924316","-0.1086139976978302","-0.1086139976978302","-0.1086139976978302","0.35021403431892395","0.35021403431892395","0.35021403431892395","2.035115957260132","2.035115957260132","2.035115957260132","2.0578720569610596","2.0578720569610596","2.0578720569610596"
"287","-0.9608500003814697","-0.9608500003814697","-0.9608500003814697","-1.0249320268630981","-1.0249320268630981","-1.0249320268630981","-0.5118160247802734","-0.5118160247802734","-0.5118160247802734","-0.9450299739837646","-0.9450299739837646","-0.9450299739837646","-0.813289999961853","-0.813289999961853","-0.813289999961853","-0.7999020218849182","-0.7999020218849182","-0.7999020218849182","-0.4158959984779358","-0.4158959984779358","-0.4158959984779358","-0.1268180012702942","-0.1268180012702942","-0.1268180012702942","0.4849320352077484","0.4849320352077484","0.4849320352077484","2.398696184158325","2.398696184158325","2.398696184158325","1.9887621402740479","1.9887621402740479","1.9887621402740479"
"288","-0.9608579874038696","-0.9608579874038696","-0.9608579874038696","-1.0204520225524902","-1.0204520225524902","-1.0204520225524902","-0.5067020058631897","-0.5067020058631897","-0.5067020058631897","-0.9702680110931396","-0.9702680110931396","-0.9702680110931396","-0.8132780194282532","-0.8132780194282532","-0.8132780194282532","-0.7800679802894592","-0.7800679802894592","-0.7800679802894592","-0.4582679867744446","-0.4582679867744446","-0.4582679867744446","-0.08897200226783752","-0.08897200226783752","-0.08897200226783752","0.3881240487098694","0.3881240487098694","0.3881240487098694","2.058892011642456","2.058892011642456","2.058892011642456","1.9625741243362427","1.9625741243362427","1.9625741243362427"
"289","-0.9608579874038696","-0.9608579874038696","-0.9608579874038696","-1.03370201587677","-1.03370201587677","-1.03370201587677","-0.5067099928855896","-0.5067099928855896","-0.5067099928855896","-0.9702759981155396","-0.9702759981155396","-0.9702759981155396","-0.8248059749603271","-0.8248059749603271","-0.8248059749603271","-0.7210699915885925","-0.7210699915885925","-0.7210699915885925","-0.4359099864959717","-0.4359099864959717","-0.4359099864959717","-0.02590399980545044","-0.02590399980545044","-0.02590399980545044","0.3736560344696045","0.3736560344696045","0.3736560344696045","2.0594961643218994","2.0594961643218994","2.0594961643218994","1.6880481243133545","1.6880481243133545","1.6880481243133545"
"290","-0.9608619809150696","-0.9608619809150696","-0.9608619809150696","-1.0337059497833252","-1.0337059497833252","-1.0337059497833252","-0.5067139863967896","-0.5067139863967896","-0.5067139863967896","-0.9672620296478271","-0.9672620296478271","-0.9672620296478271","-0.8049079775810242","-0.8049079775810242","-0.8049079775810242","-0.740772008895874","-0.740772008895874","-0.740772008895874","-0.5478779673576355","-0.5478779673576355","-0.5478779673576355","-0.07984399795532227","-0.07984399795532227","-0.07984399795532227","0.412712037563324","0.412712037563324","0.412712037563324","2.0671000480651855","2.0671000480651855","2.0671000480651855","1.6880481243133545","1.6880481243133545","1.6880481243133545"
"291","-0.9608659744262695","-0.9608659744262695","-0.9608659744262695","-1.03371000289917","-1.03371000289917","-1.03371000289917","-0.5127159953117371","-0.5127159953117371","-0.5127159953117371","-0.9672539830207825","-0.9672539830207825","-0.9672539830207825","-0.8049079775810242","-0.8049079775810242","-0.8049079775810242","-0.740772008895874","-0.740772008895874","-0.740772008895874","-0.5527960062026978","-0.5527960062026978","-0.5527960062026978","-0.06684000045061111","-0.06684000045061111","-0.06684000045061111","0.41347405314445496","0.41347405314445496","0.41347405314445496","2.096790075302124","2.096790075302124","2.096790075302124","1.6880481243133545","1.6880481243133545","1.6880481243133545"
"292","-0.9467260241508484","-0.9467260241508484","-0.9467260241508484","-1.0337140560150146","-1.0337140560150146","-1.0337140560150146","-0.512719988822937","-0.512719988822937","-0.512719988822937","-0.9768940210342407","-0.9768940210342407","-0.9768940210342407","-0.8049160242080688","-0.8049160242080688","-0.8049160242080688","-0.7407680153846741","-0.7407680153846741","-0.7407680153846741","-0.5621320009231567","-0.5621320009231567","-0.5621320009231567","-0.07730399817228317","-0.07730399817228317","-0.07730399817228317","0.47040003538131714","0.47040003538131714","0.47040003538131714","2.096790075302124","2.096790075302124","2.096790075302124","2.1217920780181885","2.1217920780181885","2.1217920780181885"
"293","-0.9446640014648438","-0.9446640014648438","-0.9446640014648438","-1.0337059497833252","-1.0337059497833252","-1.0337059497833252","-0.39273801445961","-0.39273801445961","-0.39273801445961","-0.9504979848861694","-0.9504979848861694","-0.9504979848861694","-0.805072009563446","-0.805072009563446","-0.805072009563446","-0.740776002407074","-0.740776002407074","-0.740776002407074","-0.5463539958000183","-0.5463539958000183","-0.5463539958000183","-0.07604800164699554","-0.07604800164699554","-0.07604800164699554","0.4898660480976105","0.4898660480976105","0.4898660480976105","2.386690139770508","2.386690139770508","2.386690139770508","2.0533361434936523","2.0533361434936523","2.0533361434936523"
"294","-0.9446759819984436","-0.9446759819984436","-0.9446759819984436","-1.0337059497833252","-1.0337059497833252","-1.0337059497833252","-0.4112260043621063","-0.4112260043621063","-0.4112260043621063","-0.9504979848861694","-0.9504979848861694","-0.9504979848861694","-0.805076003074646","-0.805076003074646","-0.805076003074646","-0.7407919764518738","-0.7407919764518738","-0.7407919764518738","-0.5736219882965088","-0.5736219882965088","-0.5736219882965088","-0.12963399291038513","-0.12963399291038513","-0.12963399291038513","0.1771940141916275","0.1771940141916275","0.1771940141916275","1.902608036994934","1.902608036994934","1.902608036994934","1.727220058441162","1.727220058441162","1.727220058441162"
"295","-0.9446759819984436","-0.9446759819984436","-0.9446759819984436","-1.03371000289917","-1.03371000289917","-1.03371000289917","-0.4595800042152405","-0.4595800042152405","-0.4595800042152405","-0.9379559755325317","-0.9379559755325317","-0.9379559755325317","-0.8050439953804016","-0.8050439953804016","-0.8050439953804016","-0.7407960295677185","-0.7407960295677185","-0.7407960295677185","-0.5921739935874939","-0.5921739935874939","-0.5921739935874939","-0.1981399953365326","-0.1981399953365326","-0.1981399953365326","0.23662401735782623","0.23662401735782623","0.23662401735782623","1.9168460369110107","1.9168460369110107","1.9168460369110107","1.7063660621643066","1.7063660621643066","1.7063660621643066"
"296","-0.9446759819984436","-0.9446759819984436","-0.9446759819984436","-1.0355780124664307","-1.0355780124664307","-1.0355780124664307","-0.49577000737190247","-0.49577000737190247","-0.49577000737190247","-0.9379519820213318","-0.9379519820213318","-0.9379519820213318","-0.8050879836082458","-0.8050879836082458","-0.8050879836082458","-0.7408000230789185","-0.7408000230789185","-0.7408000230789185","-0.5972700119018555","-0.5972700119018555","-0.5972700119018555","-0.2799060046672821","-0.2799060046672821","-0.2799060046672821","0.3805360198020935","0.3805360198020935","0.3805360198020935","1.9793380498886108","1.9793380498886108","1.9793380498886108","1.7879841327667236","1.7879841327667236","1.7879841327667236"
